,Datetime,Open,High,Low,Close,Adj Close,Volume,Actions
88,2021-01-14 15:30:00,846.5700073242188,849.0,843.7000122070312,844.2100219726562,844.2100219726562,2127153,Nothing
89,2021-01-15 09:30:00,852.0,859.9000244140625,835.9000244140625,843.3400268554688,843.3400268554688,11523927,Nothing
90,2021-01-15 10:30:00,843.340087890625,846.0,835.0,845.0800170898438,845.0800170898438,5686895,Nothing
91,2021-01-15 11:30:00,845.22998046875,845.5,837.0,837.2100219726562,837.2100219726562,2697579,Nothing
92,2021-01-15 12:30:00,837.2100219726562,840.8499755859375,832.0999755859375,839.7000732421875,839.7000732421875,3684941,Nothing
93,2021-01-15 13:30:00,839.8453979492188,844.5,829.0,832.4249877929688,832.4249877929688,3589850,Nothing
94,2021-01-15 14:30:00,832.4161987304688,833.3093872070312,819.0999755859375,825.02001953125,825.02001953125,6790806,Nothing
95,2021-01-15 15:30:00,825.0,830.489990234375,822.3200073242188,826.0599975585938,826.0599975585938,3167663,Nothing
96,2021-01-19 09:30:00,837.7999877929688,850.0,835.5,840.4567260742188,840.4567260742188,8378176,Nothing
97,2021-01-19 10:30:00,840.4600219726562,843.3800048828125,833.0,838.280029296875,838.280029296875,3704338,Nothing
98,2021-01-19 11:30:00,838.4105224609375,840.219970703125,835.3178100585938,838.2100219726562,838.2100219726562,2366406,Nothing
99,2021-01-19 12:30:00,838.3300170898438,838.7100219726562,836.0949096679688,836.6400146484375,836.6400146484375,1582986,Nothing
100,2021-01-19 13:30:00,836.739990234375,846.0,835.1300048828125,839.6777954101562,839.6777954101562,3345202,Nothing
101,2021-01-19 14:30:00,839.6068725585938,841.5,836.0,840.0200805664062,840.0200805664062,2487441,Nothing
102,2021-01-19 15:30:00,840.2996826171875,845.0,839.3800048828125,844.5,844.5,1919619,Nothing
103,2021-01-20 09:30:00,858.739990234375,859.5,844.0,849.385009765625,849.385009765625,8028951,Nothing
104,2021-01-20 10:30:00,849.47998046875,850.5,837.280029296875,846.219970703125,846.219970703125,4687711,Nothing
105,2021-01-20 11:30:00,846.3699951171875,850.0999755859375,844.1400146484375,846.530029296875,846.530029296875,2689944,Nothing
106,2021-01-20 12:30:00,846.5599975585938,850.5,845.7999877929688,846.4046020507812,846.4046020507812,2262174,Nothing
107,2021-01-20 13:30:00,846.5,854.530029296875,846.3300170898438,854.1199951171875,854.1199951171875,2320560,Nothing
108,2021-01-20 14:30:00,854.22998046875,856.0,851.0999755859375,851.3099975585938,851.3099975585938,2202034,Nothing
109,2021-01-20 15:30:00,851.396728515625,852.8258056640625,848.5001220703125,850.6500244140625,850.6500244140625,1861111,Nothing
110,2021-01-21 09:30:00,855.0,855.7199096679688,844.0,845.8709106445312,845.8709106445312,5954707,Nothing
111,2021-01-21 10:30:00,845.9000244140625,852.8604125976562,841.4201049804688,851.6099853515625,851.6099853515625,3653147,Nothing
112,2021-01-21 11:30:00,851.6300048828125,852.341796875,844.1900024414062,844.47998046875,844.47998046875,2323878,Nothing
113,2021-01-21 12:30:00,844.2999877929688,848.9423828125,844.0,847.3800048828125,847.3800048828125,1584679,Nothing
114,2021-01-21 13:30:00,847.4349975585938,848.1798706054688,844.8499755859375,846.2899780273438,846.2899780273438,1396100,Nothing
115,2021-01-21 14:30:00,846.280029296875,848.2000122070312,844.5,847.4124145507812,847.4124145507812,2415177,Nothing
116,2021-01-21 15:30:00,847.3851928710938,847.6199951171875,844.1300048828125,844.969970703125,844.969970703125,1579781,Nothing
117,2021-01-22 09:30:00,834.3099975585938,840.7999877929688,832.030029296875,832.885009765625,832.885009765625,5284284,Nothing
118,2021-01-22 10:30:00,833.0399780273438,835.2197875976562,828.6199951171875,831.8599853515625,831.8599853515625,3305778,Nothing
119,2021-01-22 11:30:00,831.9119262695312,839.4105224609375,831.3900146484375,836.8800048828125,836.8800048828125,2119523,Nothing
120,2021-01-22 12:30:00,836.9099731445312,838.2899780273438,834.5499877929688,837.7999877929688,837.7999877929688,1645483,Nothing
121,2021-01-22 13:30:00,837.5499877929688,843.0499877929688,837.0800170898438,839.2999877929688,839.2999877929688,1777533,Nothing
122,2021-01-22 14:30:00,839.35009765625,844.7000122070312,839.0,844.5399780273438,844.5399780273438,1850572,Nothing
123,2021-01-22 15:30:00,844.7000122070312,848.0,843.239990234375,846.5,846.5,2010108,Nothing
124,2021-01-25 09:30:00,855.0,900.4000244140625,852.22998046875,885.5050048828125,885.5050048828125,12504479,Nothing
125,2021-01-25 10:30:00,885.6395874023438,887.5999755859375,838.8201293945312,863.9199829101562,863.9199829101562,10187490,Nothing
126,2021-01-25 11:30:00,864.1223754882812,875.3599853515625,857.7009887695312,862.2144165039062,862.2144165039062,4479432,Nothing
127,2021-01-25 12:30:00,862.0,872.0,861.5,868.0,868.0,2724075,Nothing
128,2021-01-25 13:30:00,868.4299926757812,871.5999755859375,866.5399780273438,871.1087036132812,871.1087036132812,1833654,Nothing
129,2021-01-25 14:30:00,871.1900024414062,880.0,865.8300170898438,868.5900268554688,868.5900268554688,3844931,Nothing
130,2021-01-25 15:30:00,868.6699829101562,882.7999877929688,867.1599731445312,880.8099975585938,880.8099975585938,3035222,Nothing
131,2021-01-26 09:30:00,889.2656860351562,895.9000244140625,871.5999755859375,882.2999877929688,882.2999877929688,8417910,Nothing
132,2021-01-26 10:30:00,882.780029296875,889.8699951171875,881.5300903320312,886.219970703125,886.219970703125,3668216,Nothing
133,2021-01-26 11:30:00,886.3001708984375,890.989501953125,881.8300170898438,889.1130981445312,889.1130981445312,2623530,Nothing
134,2021-01-26 12:30:00,889.1116943359375,892.5999755859375,885.2550048828125,891.2899780273438,891.2899780273438,2171892,Nothing
135,2021-01-26 13:30:00,891.2100219726562,891.9299926757812,887.25,888.7011108398438,888.7011108398438,1894745,Nothing
136,2021-01-26 14:30:00,888.8776245117188,890.8499755859375,883.5999755859375,885.0,885.0,2011501,Nothing
137,2021-01-26 15:30:00,885.0150146484375,887.47998046875,882.030029296875,883.4600219726562,883.4600219726562,1619117,Nothing
138,2021-01-27 09:30:00,870.3499755859375,888.7100219726562,865.5599975585938,888.22998046875,888.22998046875,6306364,Nothing
139,2021-01-27 10:30:00,887.72998046875,891.5,880.7999877929688,885.72998046875,885.72998046875,3328576,Nothing
140,2021-01-27 11:30:00,885.6641235351562,886.7785034179688,873.6978759765625,877.4500122070312,877.4500122070312,2382088,Nothing
141,2021-01-27 12:30:00,877.4199829101562,884.9500122070312,875.72998046875,879.6351928710938,879.6351928710938,1732330,Nothing
142,2021-01-27 13:30:00,879.7999877929688,886.02001953125,876.0,877.260009765625,877.260009765625,1987764,Nothing
143,2021-01-27 14:30:00,877.4600219726562,878.3699951171875,858.6599731445312,864.6500244140625,864.6500244140625,4229573,Nothing
144,2021-01-27 15:30:00,864.5159912109375,871.8400268554688,861.1400146484375,864.6500244140625,864.6500244140625,2143358,Nothing
145,2021-01-28 09:30:00,813.7999877929688,830.0,809.97998046875,827.4500122070312,827.4500122070312,10111709,Nothing
146,2021-01-28 10:30:00,827.5,848.0,827.489990234375,834.0015869140625,834.0015869140625,5665736,Nothing
147,2021-01-28 11:30:00,834.4199829101562,842.8499755859375,832.6900024414062,841.5999145507812,841.5999145507812,2627356,Nothing
148,2021-01-28 12:30:00,841.4400024414062,841.9000244140625,833.3300170898438,840.0198974609375,840.0198974609375,1499026,Nothing
149,2021-01-28 13:30:00,840.27001953125,846.0,838.22998046875,842.6950073242188,842.6950073242188,1824333,Nothing
150,2021-01-28 14:30:00,842.989990234375,846.998779296875,835.0,835.3400268554688,835.3400268554688,1855828,Nothing
151,2021-01-28 15:30:00,835.6099853515625,839.3192138671875,832.7000122070312,835.47998046875,835.47998046875,1696483,Nothing
152,2021-01-29 09:30:00,830.0003051757812,842.4099731445312,818.2899780273438,826.1500244140625,826.1500244140625,6167006,Nothing
153,2021-01-29 10:30:00,826.135009765625,829.3699951171875,816.1900024414062,818.4815063476562,818.4815063476562,3315031,Nothing
154,2021-01-29 11:30:00,818.0900268554688,820.3900146484375,804.0,806.9400024414062,806.9400024414062,3889229,Nothing
155,2021-01-29 12:30:00,806.780029296875,809.2249145507812,780.0999755859375,799.8400268554688,799.8400268554688,9518344,Nothing
156,2021-01-29 13:30:00,799.984619140625,799.984619140625,788.1099853515625,789.1104125976562,789.1104125976562,3528288,Nothing
157,2021-01-29 14:30:00,789.1098022460938,804.0,782.27001953125,797.9500122070312,797.9500122070312,4289469,Nothing
158,2021-01-29 15:30:00,797.9500122070312,803.781982421875,792.0,793.3109741210938,793.3109741210938,2719404,Nothing
159,2021-02-01 09:30:00,812.02001953125,824.6998901367188,796.0,813.50048828125,813.50048828125,7885834,Nothing
160,2021-02-01 10:30:00,813.989990234375,818.25,809.5,817.3400268554688,817.3400268554688,3259670,Nothing
161,2021-02-01 11:30:00,817.4299926757812,836.0,816.0,833.8800048828125,833.8800048828125,4728069,Nothing
162,2021-02-01 12:30:00,834.0700073242188,838.9000244140625,827.2000122070312,827.6900024414062,827.6900024414062,2661519,Nothing
163,2021-02-01 13:30:00,827.719970703125,835.5496215820312,825.25,832.7899169921875,832.7899169921875,2001447,Nothing
164,2021-02-01 14:30:00,832.760009765625,837.0,830.2999877929688,834.7098999023438,834.7098999023438,1734103,Nothing
165,2021-02-01 15:30:00,834.5399780273438,842.0,834.360107421875,840.02001953125,840.02001953125,2292482,Nothing
166,2021-02-02 09:30:00,844.6799926757812,877.72998046875,842.2006225585938,869.1063232421875,869.1063232421875,8717267,Nothing
167,2021-02-02 10:30:00,869.0999755859375,876.0,867.52490234375,874.5499877929688,874.5499877929688,4546909,Nothing
168,2021-02-02 11:30:00,874.6599731445312,879.489990234375,872.5999755859375,877.0399780273438,877.0399780273438,2568127,Nothing
169,2021-02-02 12:30:00,877.169921875,880.5,874.2999877929688,876.97998046875,876.97998046875,2200702,Nothing
170,2021-02-02 13:30:00,876.8800048828125,880.010009765625,875.2000122070312,876.4674072265625,876.4674072265625,1778303,Nothing
171,2021-02-02 14:30:00,876.4199829101562,879.22998046875,875.02001953125,876.8624877929688,876.8624877929688,1636887,Nothing
172,2021-02-02 15:30:00,876.8756103515625,877.760009765625,870.4000244140625,872.7899780273438,872.7899780273438,1863791,Nothing
173,2021-02-03 09:30:00,877.02001953125,878.0800170898438,853.6256103515625,853.75,853.75,6334755,Nothing
174,2021-02-03 10:30:00,853.5700073242188,860.97998046875,853.0645751953125,855.4598999023438,855.4598999023438,3122005,Nothing
175,2021-02-03 11:30:00,855.4600219726562,867.02001953125,854.9000854492188,864.5670166015625,864.5670166015625,2160936,Nothing
176,2021-02-03 12:30:00,864.7050170898438,865.1160888671875,857.0,857.60009765625,857.60009765625,1469908,Nothing
177,2021-02-03 13:30:00,857.7999877929688,859.8300170898438,856.0103149414062,859.5250244140625,859.5250244140625,1325134,Nothing
178,2021-02-03 14:30:00,859.4000244140625,862.72998046875,855.0,855.586669921875,855.586669921875,1889678,Nothing
179,2021-02-03 15:30:00,855.469970703125,858.47998046875,854.4000244140625,854.7000122070312,854.7000122070312,1306503,Nothing
180,2021-02-04 09:30:00,855.0,856.5,836.1799926757812,839.1599731445312,839.1599731445312,5526781,Nothing
181,2021-02-04 10:30:00,839.02001953125,842.2399291992188,833.4199829101562,841.39599609375,841.39599609375,2836598,Nothing
182,2021-02-04 11:30:00,841.3200073242188,848.8699951171875,838.7999877929688,846.989990234375,846.989990234375,1821623,Nothing
183,2021-02-04 12:30:00,846.8497924804688,847.4487915039062,841.52001953125,843.2899780273438,843.2899780273438,1332060,Nothing
184,2021-02-04 13:30:00,843.219970703125,846.9199829101562,843.2000122070312,846.3530883789062,846.3530883789062,879668,Nothing
185,2021-02-04 14:30:00,846.2000122070312,851.510009765625,845.1199951171875,850.4699096679688,850.4699096679688,1666130,Nothing
186,2021-02-04 15:30:00,850.4199829101562,850.4550170898438,846.860107421875,849.989990234375,849.989990234375,1229781,Nothing
187,2021-02-05 09:30:00,845.0,849.2249755859375,839.0,844.5933227539062,844.5933227539062,3885730,Nothing
188,2021-02-05 10:30:00,844.2000122070312,859.97998046875,840.4500122070312,858.6199951171875,858.6199951171875,3540486,Nothing
189,2021-02-05 11:30:00,858.4630737304688,864.77001953125,857.5,860.2050170898438,860.2050170898438,3351861,Nothing
190,2021-02-05 12:30:00,860.2999877929688,862.2672119140625,858.6900024414062,859.6500244140625,859.6500244140625,1368883,Nothing
191,2021-02-05 13:30:00,859.7100219726562,860.0,852.760009765625,854.510009765625,854.510009765625,2070719,Nothing
192,2021-02-05 14:30:00,854.5399780273438,856.0,848.2999877929688,849.02001953125,849.02001953125,1931790,Nothing
193,2021-02-05 15:30:00,848.8400268554688,853.0800170898438,848.77001953125,852.4249877929688,852.4249877929688,1343995,Nothing
194,2021-02-08 09:30:00,870.0,875.969970703125,861.780029296875,868.3770751953125,868.3770751953125,7815990,Nothing
195,2021-02-08 10:30:00,868.0910034179688,872.1300048828125,863.3427734375,864.739990234375,864.739990234375,2766084,Nothing
196,2021-02-08 11:30:00,865.0,869.2550048828125,863.3300170898438,868.0,868.0,1634569,Nothing
197,2021-02-08 12:30:00,868.1500244140625,870.1099853515625,863.7747192382812,863.8200073242188,863.8200073242188,1532673,Nothing
198,2021-02-08 13:30:00,863.8300170898438,864.75,854.75,856.4199829101562,856.4199829101562,2278966,Nothing
199,2021-02-08 14:30:00,856.6044921875,865.1500244140625,855.2114868164062,861.7999877929688,861.7999877929688,2083928,Nothing
200,2021-02-08 15:30:00,861.7000122070312,863.4949951171875,857.9099731445312,863.2999877929688,863.2999877929688,1335855,Nothing
201,2021-02-09 09:30:00,855.1199951171875,859.7999877929688,848.8900146484375,853.3099975585938,853.3099975585938,4651617,Nothing
202,2021-02-09 10:30:00,853.2000122070312,853.9000244140625,845.530029296875,846.6900024414062,846.6900024414062,2573519,Nothing
203,2021-02-09 11:30:00,846.6099853515625,850.7999877929688,846.4000244140625,848.4600219726562,848.4600219726562,1550599,Nothing
204,2021-02-09 12:30:00,848.3599853515625,849.7999877929688,844.75,845.3300170898438,845.3300170898438,1332153,Nothing
205,2021-02-09 13:30:00,845.3900146484375,846.5,841.75,844.5,844.5,1768710,Nothing
206,2021-02-09 14:30:00,844.3200073242188,848.1300048828125,843.4500122070312,844.6849975585938,844.6849975585938,1438937,Nothing
207,2021-02-09 15:30:00,844.6099853515625,850.0,844.4000244140625,849.25,849.25,1442878,Nothing
208,2021-02-10 09:30:00,843.5,844.2000122070312,804.5,817.72998046875,817.72998046875,10032281,Nothing
209,2021-02-10 10:30:00,817.9199829101562,820.25,800.02001953125,813.6199951171875,813.6199951171875,8309824,Nothing
210,2021-02-10 11:30:00,813.6300048828125,816.9500122070312,806.50048828125,813.9000244140625,813.9000244140625,4049731,Nothing
211,2021-02-10 12:30:00,813.9000244140625,816.27001953125,810.1199951171875,810.3145141601562,810.3145141601562,2409791,Nothing
212,2021-02-10 13:30:00,810.2000122070312,815.4000244140625,807.0499877929688,815.3300170898438,815.3300170898438,2906774,Nothing
213,2021-02-10 14:30:00,815.4099731445312,816.0,804.2000122070312,807.6950073242188,807.6950073242188,3643922,Nothing
214,2021-02-10 15:30:00,807.8300170898438,809.6400146484375,801.6699829101562,805.0,805.0,3261635,Nothing
215,2021-02-11 09:30:00,812.4400024414062,829.4669189453125,809.9000244140625,815.8499755859375,815.8499755859375,7001834,Nothing
216,2021-02-11 10:30:00,816.1900024414062,817.8300170898438,808.22998046875,814.9600219726562,814.9600219726562,3349626,Nothing
217,2021-02-11 11:30:00,814.8900146484375,816.4998779296875,801.7249755859375,803.6599731445312,803.6599731445312,2469854,Nothing
218,2021-02-11 12:30:00,803.6649780273438,813.219970703125,802.6384887695312,810.510009765625,810.510009765625,2211786,Nothing
219,2021-02-11 13:30:00,810.489990234375,813.4600219726562,806.2000122070312,807.7717895507812,807.7717895507812,1909391,Nothing
220,2021-02-11 14:30:00,807.7750244140625,812.0700073242188,806.8800048828125,810.0599975585938,810.0599975585938,1382061,Nothing
221,2021-02-11 15:30:00,810.1599731445312,811.969970703125,806.27001953125,811.6500244140625,811.6500244140625,1448564,Nothing
222,2021-02-12 09:30:00,801.260009765625,806.6065063476562,787.6599731445312,788.469970703125,788.469970703125,7521142,Nothing
223,2021-02-12 10:30:00,788.6900024414062,805.0,785.3306274414062,803.5200805664062,803.5200805664062,4898534,Nothing
224,2021-02-12 11:30:00,803.489990234375,809.0,798.8800048828125,799.0,799.0,2236646,Nothing
225,2021-02-12 12:30:00,799.0321044921875,805.02001953125,797.2999877929688,801.9199829101562,801.9199829101562,1740613,Nothing
226,2021-02-12 13:30:00,802.0,803.7999267578125,799.010009765625,802.1600952148438,802.1600952148438,1392266,Nothing
227,2021-02-12 14:30:00,802.3599853515625,805.97998046875,799.969970703125,805.27001953125,805.27001953125,1668608,Nothing
228,2021-02-12 15:30:00,805.3699951171875,817.3300170898438,804.9000244140625,816.0399780273438,816.0399780273438,3003544,Nothing
229,2021-02-16 09:30:00,818.0,821.0,807.510009765625,811.5800170898438,811.5800170898438,5135598,Nothing
230,2021-02-16 10:30:00,811.5899047851562,812.1494140625,795.0,797.0449829101562,797.0449829101562,4155024,Nothing
