,Datetime,Open,High,Low,Close,Adj Close,Volume,dodreturn,returns
31,2021-01-04 14:30:00,367.7950134277344,368.1700134277344,366.6000061035156,367.6099853515625,367.6099853515625,11759373,-0.0005165917556072541,0.9881192015637525
32,2021-01-04 15:30:00,367.3518981933594,369.5499877929688,367.2099914550781,368.8500061035156,368.8500061035156,19223132,0.00337319659793045,0.9914523218928172
33,2021-01-05 09:30:00,368.1000061035156,370.9200134277344,368.0499877929688,369.7467041015625,369.7467041015625,12804266,0.002431064072682121,0.9938626060123481
34,2021-01-05 10:30:00,369.75,369.92999267578125,368.30999755859375,369.5700073242188,369.5700073242188,10793469,-0.00047788601056786284,0.9933876529765083
35,2021-01-05 11:30:00,369.5718994140625,370.5318908691406,369.5,369.8934020996094,369.8934020996094,3925615,0.0008750568741549003,0.994256923670946
36,2021-01-05 12:30:00,369.8934020996094,370.6300048828125,369.8599853515625,370.39678955078125,370.39678955078125,4168175,0.0013608987030169217,0.9956100066288354
37,2021-01-05 13:30:00,370.39678955078125,372.2799987792969,370.3599853515625,372.1585998535156,372.1585998535156,5723763,0.004756548524276205,1.0003456739366203
38,2021-01-05 14:30:00,372.1589050292969,372.5,371.0199890136719,371.05999755859375,371.05999755859375,7387375,-0.00295197342034903,0.9973926800959982
39,2021-01-05 15:30:00,371.05999755859375,372.2200012207031,370.8599853515625,371.30999755859375,371.30999755859375,10553138,0.0006737454903382734,0.9980646689163093
40,2021-01-06 09:30:00,369.7099914550781,373.9798889160156,369.2699890136719,373.7999877929688,373.7999877929688,18030488,0.006705960654835641,1.0047576513170435
41,2021-01-06 10:30:00,373.7999877929688,376.1600036621094,373.7900085449219,375.8800964355469,375.8800964355469,11040936,0.005564763805530504,1.0103488903284223
42,2021-01-06 11:30:00,375.8900146484375,376.05999755859375,375.1000061035156,375.7334899902344,375.7334899902344,5793640,-0.00039003513807400747,1.0099548187594802
43,2021-01-06 12:30:00,375.7300109863281,376.9800109863281,375.7300109863281,376.1300048828125,376.1300048828125,7822348,0.0010553088908535901,1.0110206330590776
44,2021-01-06 13:30:00,376.1300048828125,376.9800109863281,374.30999755859375,374.6698913574219,374.6698913574219,9716452,-0.003881938442655053,1.007095913197288
45,2021-01-06 14:30:00,374.6600036621094,375.70001220703125,372.8800048828125,374.2099914550781,374.2099914550781,23161403,-0.0012274802778454719,1.0058597228259396
46,2021-01-06 15:30:00,374.20001220703125,374.6600036621094,372.8299865722656,373.5400085449219,373.5400085449219,18868139,-0.0017903928955800286,1.004058838724242
47,2021-01-07 09:30:00,376.1000061035156,379.2799987792969,375.9100036621094,379.01300048828125,379.01300048828125,17915657,0.014651688756657455,1.0187699963226005
48,2021-01-07 10:30:00,379.0150146484375,379.70001220703125,378.7799987792969,378.9400024414063,378.9400024414063,8625492,-0.0001926003772453333,1.0185737808369826
49,2021-01-07 11:30:00,378.92999267578125,379.3200073242188,378.3150024414063,378.3700866699219,378.3700866699219,6869767,-0.0015039736312150165,1.0170418727291568
50,2021-01-07 12:30:00,378.37548828125,379.1680908203125,378.37548828125,378.4800109863281,378.4800109863281,5543919,0.0002905206311991648,1.0173373443759781
51,2021-01-07 13:30:00,378.510009765625,379.2300109863281,378.4800109863281,378.7318115234375,378.7318115234375,4759347,0.0006652941497575782,1.0180141729595213
52,2021-01-07 14:30:00,378.7250061035156,379.6099853515625,378.7250061035156,379.4700012207031,379.4700012207031,5707423,0.001949109303219787,1.0199983938548463
53,2021-01-07 15:30:00,379.4649963378906,379.8999938964844,378.9599914550781,379.05999755859375,379.05999755859375,10394407,-0.0010804639649786285,1.01889632234595
54,2021-01-08 09:30:00,380.5899963378906,381.2149963378906,378.8399963378906,378.9200134277344,378.9200134277344,10604752,-0.00036929280789577135,1.0185200512621162
55,2021-01-08 10:30:00,378.9200134277344,380.8399963378906,378.8949890136719,379.989990234375,379.989990234375,7227975,0.002823753744125357,1.0213961010703343
56,2021-01-08 11:30:00,379.9800109863281,380.6700134277344,379.5499877929688,380.3800048828125,380.3800048828125,5214983,0.001026381374406471,1.0224444430043642
57,2021-01-08 12:30:00,380.3800048828125,380.489990234375,377.80010986328125,378.6650085449219,378.6650085449219,5500571,-0.004508639560113048,1.017834609540617
58,2021-01-08 13:30:00,378.6700134277344,379.5199890136719,377.1000061035156,379.5199890136719,379.5199890136719,10067116,0.002257880843110849,1.020132758806954
59,2021-01-08 14:30:00,379.510009765625,380.6625061035156,378.82501220703125,380.4750061035156,380.4750061035156,9786498,0.0025163815279551915,1.0226998020372777
60,2021-01-08 15:30:00,380.4800109863281,381.489990234375,380.2250061035156,381.239990234375,381.239990234375,12716186,0.002010602847986487,1.0247560451718891
61,2021-01-11 09:30:00,377.8299865722656,379.8200073242188,377.7189025878906,379.6600036621094,379.6600036621094,12685144,-0.004144335884843309,1.020509111920673
62,2021-01-11 10:30:00,379.6600036621094,379.9700012207031,378.5799865722656,379.8500061035156,379.8500061035156,5134241,0.0005004541947362107,1.0210198299865003
63,2021-01-11 11:30:00,379.8500061035156,380.0899963378906,379.5700073242188,379.8861999511719,379.8861999511719,3871947,9.528457831953219e-05,1.0211171174304565
64,2021-01-11 12:30:00,379.8900146484375,380.5799865722656,379.6499938964844,379.7358093261719,379.7358093261719,3678253,-0.0003958833593306066,1.020712874155738
65,2021-01-11 13:30:00,379.739990234375,379.8200073242188,378.3100891113281,378.67999267578125,378.67999267578125,4834392,-0.002780397909441623,1.0178748862142952
66,2021-01-11 14:30:00,378.6700134277344,379.6400146484375,378.2300109863281,378.2698974609375,378.2698974609375,6407658,-0.0010829598150828845,1.0167725686157432
67,2021-01-11 15:30:00,378.2699890136719,379.3299865722656,378.1199951171875,378.739990234375,378.739990234375,9479372,0.0012427443383491443,1.018036156968779
68,2021-01-12 09:30:00,378.8900146484375,379.7300109863281,377.75,379.2999877929688,379.2999877929688,8573213,0.0014785804853807427,1.0195414053638852
69,2021-01-12 10:30:00,379.2999877929688,379.8599853515625,378.7999877929688,378.9700927734375,378.9700927734375,4942862,-0.0008697469816724146,1.01865466230388
70,2021-01-12 11:30:00,378.9700012207031,379.0400085449219,376.3599853515625,377.510009765625,377.510009765625,7476399,-0.0038527657872078347,1.0147300244719757
71,2021-01-12 12:30:00,377.5,378.5499877929688,377.010009765625,378.510009765625,378.510009765625,4847424,0.0026489363834905078,1.0174179797532197
72,2021-01-12 13:30:00,378.5299987792969,379.4599914550781,378.3999938964844,378.80999755859375,378.80999755859375,4721757,0.0007925491670734974,1.0182243335256387
73,2021-01-12 14:30:00,379.010009765625,379.30999755859375,378.1499938964844,378.7999877929688,378.7999877929688,7362588,-2.6424238244615594e-05,1.018197427723263
74,2021-01-12 15:30:00,378.7898864746094,379.5,378.5899963378906,378.80999755859375,378.80999755859375,8127784,2.642493650339972e-05,1.0182243335256385
75,2021-01-13 09:30:00,378.6900024414063,379.30999755859375,377.8500061035156,379.260009765625,379.260009765625,9021670,0.0011879628571884737,1.0194339462141524
76,2021-01-13 10:30:00,379.2688903808594,379.9400024414063,379.1600036621094,379.6499938964844,379.6499938964844,5404831,0.0010282764352096407,1.0204822061182972
77,2021-01-13 11:30:00,379.6449890136719,379.8800048828125,379.0899963378906,379.6568908691406,379.6568908691406,3448022,1.816666078524598e-05,1.020500744872373
78,2021-01-13 12:30:00,379.6499938964844,380.3599853515625,379.3500061035156,380.2199096679688,380.2199096679688,3892203,0.001482967417078207,1.0220141142261228
79,2021-01-13 13:30:00,380.2181091308594,380.8599853515625,379.8699951171875,380.7699890136719,380.7699890136719,4456724,0.0014467399831414873,1.0234927029085086
80,2021-01-13 14:30:00,380.7699890136719,380.8500061035156,379.7099914550781,379.7619018554688,379.7619018554688,5272480,-0.0026474963555146447,1.0207830097076624
81,2021-01-13 15:30:00,379.760009765625,380.3599853515625,379.6099853515625,379.760009765625,379.760009765625,7811716,-4.982305582990065e-06,1.020777923854774
82,2021-01-14 09:30:00,380.5899963378906,381.1300048828125,380.2200012207031,380.9649963378906,380.9649963378906,6769659,0.003173021227299122,1.0240168738755235
83,2021-01-14 10:30:00,380.9649963378906,381.0899963378906,380.3599853515625,380.5498962402344,380.5498962402344,3662151,-0.0010896016737665937,1.0229011033757835
84,2021-01-14 11:30:00,380.5498962402344,380.614990234375,380.1000061035156,380.3900146484375,380.3900146484375,4041734,-0.00042013305844113,1.0224713488067394
85,2021-01-14 12:30:00,380.3999938964844,380.760009765625,379.8399963378906,380.2900085449219,380.2900085449219,4378975,-0.0002629041238321195,1.022202536872638
86,2021-01-14 13:30:00,380.2799987792969,380.6199951171875,379.989990234375,380.1780090332031,380.1780090332031,2457873,-0.0002945107922958101,1.0219014871936167
87,2021-01-14 14:30:00,380.239990234375,380.2900085449219,378.5799865722656,379.17999267578125,379.17999267578125,7256317,-0.002625129107177604,1.0192188638549167
88,2021-01-14 15:30:00,379.1700134277344,379.5499877929688,378.1000061035156,378.45001220703125,378.45001220703125,13281549,-0.0019251555536955456,1.0172567089987352
89,2021-01-15 09:30:00,376.7200012207031,377.5799865722656,373.70001220703125,374.5700073242188,374.5700073242188,35728434,-0.010252357663262268,1.006827429382727
90,2021-01-15 10:30:00,374.5899963378906,376.4700012207031,374.1300048828125,376.3800048828125,376.3800048828125,11242191,0.004832200985667834,1.0116926218793878
91,2021-01-15 11:30:00,376.3599853515625,376.9200134277344,375.70001220703125,376.20001220703125,376.20001220703125,5398194,-0.0004782206106759279,1.0112088096159364
92,2021-01-15 12:30:00,376.20001220703125,377.2900085449219,376.0910034179688,376.9400024414063,376.9400024414063,4342648,0.001967012786718847,1.0131978702744937
93,2021-01-15 13:30:00,376.9400024414063,377.1400146484375,376.30999755859375,376.5700073242188,376.5700073242188,5762097,-0.0009815756215606486,1.012203339945215
94,2021-01-15 14:30:00,376.5700073242188,377.2200012207031,375.9800109863281,376.5,376.5,6452101,-0.00018590786004513138,1.0120151633883554
95,2021-01-15 15:30:00,376.5098876953125,376.6499938964844,375.4100036621094,375.6900024414063,375.6900024414063,10612633,-0.0021513879378318723,1.0098379261729387
96,2021-01-19 09:30:00,378.3399963378906,378.7699890136719,377.0400085449219,377.55999755859375,377.55999755859375,9542083,0.004977495022586043,1.014864389424083
97,2021-01-19 10:30:00,377.5700073242188,378.1499938964844,376.75,377.3900146484375,377.3900146484375,5184004,-0.00045021430039038357,1.0144074829630072
98,2021-01-19 11:30:00,377.385009765625,378.1199951171875,377.0,377.9100036621094,377.9100036621094,3983796,0.0013778557817865078,1.0158051901784952
99,2021-01-19 12:30:00,377.9100036621094,379.0199890136719,377.8999938964844,378.7298889160156,378.7298889160156,4106866,0.0021695251408038185,1.0180090050767465
100,2021-01-19 13:30:00,378.7286987304688,379.2300109863281,378.6700134277344,378.9100036621094,378.9100036621094,5582316,0.0004755757371281977,1.018493145459739
101,2021-01-19 14:30:00,378.9200134277344,379.1000061035156,378.5299987792969,378.8597106933594,378.8597106933594,6443687,-0.00013273064385721511,1.018357960208778
102,2021-01-19 15:30:00,378.85589599609375,379.1900024414063,378.5899963378906,378.6400146484375,378.6400146484375,8617598,-0.0005798875908968881,1.0177674270645618
103,2021-01-20 09:30:00,381.1099853515625,382.8900146484375,380.6900024414063,382.3989868164063,382.3989868164063,15215823,0.009927561859670142,1.0278713761555025
104,2021-01-20 10:30:00,382.3900146484375,383.0820007324219,382.17999267578125,382.6000061035156,382.6000061035156,7468431,0.0005256794448722513,1.02841170700992
105,2021-01-20 11:30:00,382.60198974609375,383.4200134277344,382.5010986328125,383.3612976074219,383.3612976074219,5351367,0.001989784348566559,1.030458024528411
106,2021-01-20 12:30:00,383.364990234375,384.17999267578125,383.3500061035156,383.989990234375,383.989990234375,5325365,0.0016399480878137584,1.0321479221953087
107,2021-01-20 13:30:00,383.9849853515625,384.260009765625,383.4100036621094,383.989990234375,383.989990234375,4110017,0.0,1.0321479221953087
108,2021-01-20 14:30:00,383.989990234375,384.4200134277344,383.8200073242188,384.2900085449219,384.2900085449219,6131194,0.0007813180504099293,1.032954357997613
109,2021-01-20 15:30:00,384.2999877929688,384.7900085449219,383.8299865722656,383.8500061035156,383.8500061035156,9126499,-0.0011449749710440438,1.031771651111475
110,2021-01-21 09:30:00,384.489990234375,384.8299865722656,383.25,384.7699890136719,384.7699890136719,11866405,0.002396725011144518,1.0342445240334837
111,2021-01-21 10:30:00,384.7799987792969,384.95001220703125,384.239990234375,384.3900146484375,384.3900146484375,5022007,-0.0009875363881897137,1.0332231699317147
112,2021-01-21 11:30:00,384.3918151855469,384.4599914550781,383.29010009765625,383.6409912109375,383.6409912109375,6588383,-0.0019486027444939324,1.031209828427111
113,2021-01-21 12:30:00,383.6300048828125,384.20001220703125,383.4400024414063,384.0903930664063,384.0903930664063,2543048,0.0011714125074338,1.0324178005179192
114,2021-01-21 13:30:00,384.1000061035156,384.7099914550781,384.0400085449219,384.6600036621094,384.6600036621094,4023601,0.0014830118273867487,1.033948888326892
115,2021-01-21 14:30:00,384.659912109375,384.9400024414063,384.4800109863281,384.6698913574219,384.6698913574219,6336411,2.5705025784805713e-05,1.0339754660097265
116,2021-01-21 15:30:00,384.6600036621094,384.93011474609375,384.05999755859375,384.1900024414063,384.1900024414063,5530333,-0.0012475343841498177,1.032685546063512
117,2021-01-22 09:30:00,382.25,383.3200073242188,381.95001220703125,382.20001220703125,382.20001220703125,12087188,-0.005179703328377361,1.0273365413033997
118,2021-01-22 10:30:00,382.2049865722656,383.0700073242188,381.8349914550781,382.7099914550781,382.7099914550781,5859279,0.001334325567134309,1.028707342716512
119,2021-01-22 11:30:00,382.7300109863281,383.8399963378906,382.6099853515625,383.6900024414063,383.6900024414063,4285759,0.002560714400484221,1.0313415684228902
120,2021-01-22 12:30:00,383.7080078125,383.7362976074219,382.9400024414063,383.42999267578125,383.42999267578125,3652470,-0.0006776558262415744,1.0306426738002032
121,2021-01-22 13:30:00,383.42999267578125,383.7300109863281,383.0249938964844,383.2799987792969,383.2799987792969,3389117,-0.0003911897852268975,1.0302394969139936
122,2021-01-22 14:30:00,383.2850036621094,383.9100036621094,383.1600036621094,383.8800048828125,383.8800048828125,5065786,0.001565451120399075,1.031852286488717
123,2021-01-22 15:30:00,383.8699951171875,384.0799865722656,382.7999877929688,382.8500061035156,382.8500061035156,6365102,-0.002683126930800417,1.0290836958302312
124,2021-01-25 09:30:00,383.8999938964844,384.7699890136719,383.30999755859375,384.5097961425781,384.5097961425781,10609017,0.004335353304431466,1.0335451372314852
125,2021-01-25 10:30:00,384.5299987792969,384.635009765625,378.4599914550781,380.5400085449219,380.5400085449219,18985871,-0.010324282079367975,1.0228745256929483
126,2021-01-25 11:30:00,380.5499877929688,382.6900024414063,380.2430114746094,381.30999755859375,381.30999755859375,8136137,0.0020234114584063434,1.0249442217287474
127,2021-01-25 12:30:00,381.2923889160156,383.8800048828125,380.9599914550781,383.6500854492188,383.6500854492188,6223960,0.006136969671941106,1.031234273332928
128,2021-01-25 13:30:00,383.6588134765625,383.8399963378906,382.8599853515625,383.4400024414063,383.4400024414063,4866097,-0.0005475901499318869,1.0306695796025789
129,2021-01-25 14:30:00,383.4200134277344,383.75,382.42999267578125,383.031494140625,383.031494140625,5755976,-0.0010653773685068701,1.0295715275580617
130,2021-01-25 15:30:00,383.0350036621094,384.489990234375,382.8599853515625,384.3999938964844,384.3999938964844,8105141,0.0035728126193115273,1.033249993704205
131,2021-01-26 09:30:00,385.4100036621094,385.8500061035156,383.7999877929688,384.7300109863281,384.7300109863281,10055931,0.0008585252213417771,1.0341370648837513
132,2021-01-26 10:30:00,384.739990234375,385.010009765625,383.8900146484375,384.3299865722656,384.3299865722656,5077000,-0.001039753600289628,1.0330618171473456
133,2021-01-26 11:30:00,384.3299865722656,384.3900146484375,383.55999755859375,384.17999267578125,384.17999267578125,3797845,-0.0003902737275904844,1.0326586402611362
134,2021-01-26 12:30:00,384.1889953613281,384.5299987792969,383.6400146484375,384.4100036621094,384.4100036621094,3916691,0.0005987063113988,1.033276899506581
135,2021-01-26 13:30:00,384.4198913574219,384.8999938964844,384.1199951171875,384.4700012207031,384.4700012207031,3029710,0.00015607699597341984,1.0334381702610649
136,2021-01-26 14:30:00,384.47149658203125,384.95001220703125,384.1700134277344,384.8999938964844,384.8999938964844,4784451,0.0011184037100839817,1.0345939713448273
137,2021-01-26 15:30:00,384.8934020996094,384.9599914550781,383.5400085449219,383.8299865722656,383.8299865722656,7172706,-0.002779961915267082,1.0317178395067237
138,2021-01-27 09:30:00,380.2200012207031,380.3200073242188,375.6300048828125,379.2200012207031,379.2200012207031,24278096,-0.0120104877493582,1.0193264050345339
139,2021-01-27 10:30:00,379.2200012207031,379.9200134277344,377.9400024414063,378.17999267578125,378.17999267578125,8324963,-0.0027424939126999837,1.0165309085736722
140,2021-01-27 11:30:00,378.20001220703125,378.3500061035156,375.9100036621094,377.7900085449219,377.7900085449219,10515250,-0.0010312130160563537,1.0154826486695274
141,2021-01-27 12:30:00,377.7900085449219,378.8900146484375,376.9100036621094,378.4800109863281,378.4800109863281,6427742,0.0018264179194782404,1.0173373443759768
142,2021-01-27 13:30:00,378.4849853515625,378.5799865722656,375.8999938964844,376.010009765625,376.010009765625,8226924,-0.006526107453511898,1.0106980915501087
143,2021-01-27 14:30:00,375.9800109863281,376.1300048828125,373.1188049316406,373.4800109863281,373.4800109863281,20303574,-0.006728541032388624,1.0038975679697568
144,2021-01-27 15:30:00,373.4800109863281,374.5299987792969,372.010009765625,374.4400024414063,374.4400024414063,24651328,0.0025703958092506696,1.0064779820713832
145,2021-01-28 09:30:00,376.3599853515625,380.17999267578125,375.8900146484375,378.9100036621094,378.9100036621094,23424318,0.011937830337458433,1.0184931454597388
146,2021-01-28 10:30:00,378.8900146484375,380.9599914550781,378.3900146484375,379.9100036621094,379.9100036621094,13274229,0.0026391491128108235,1.0211811007409828
147,2021-01-28 11:30:00,379.9100036621094,381.4200134277344,379.5400085449219,381.389892578125,381.389892578125,7914148,0.0038953670652268624,1.0251589759684414
148,2021-01-28 12:30:00,381.3900146484375,381.8500061035156,380.8699951171875,381.2099914550781,381.2099914550781,6081530,-0.0004716987171075049,1.0246754097946458
149,2021-01-28 13:30:00,381.2300109863281,381.92999267578125,380.4100036621094,380.8150024414063,380.8150024414063,7398876,-0.0010361454907416023,1.0236136969893133
150,2021-01-28 14:30:00,380.8150024414063,380.9498901367188,379.3200988769531,379.3200988769531,379.3200988769531,9224937,-0.00392553747848523,1.0195954630582909
151,2021-01-28 15:30:00,379.3200073242188,379.80999755859375,377.260009765625,377.6000061035156,377.6000061035156,11262544,-0.004534673428932878,1.0149719306037
152,2021-01-29 09:30:00,375.6300048828125,376.5950012207031,373.1499938964844,376.25,376.25,21780929,-0.0035752279705884016,1.0113431745680435
153,2021-01-29 10:30:00,376.2679138183594,376.6700134277344,372.6499938964844,372.7300109863281,372.7300109863281,10735355,-0.009355452528031605,1.0018816015088234
154,2021-01-29 11:30:00,372.7200012207031,373.239990234375,370.5199890136719,370.8450012207031,370.8450012207031,12904584,-0.005057306119882421,0.9968147795541152
155,2021-01-29 12:30:00,370.8399963378906,371.2300109863281,368.2699890136719,370.8501892089844,370.8501892089844,19250192,1.398964058885177e-05,0.9968287246346148
156,2021-01-29 13:30:00,370.8599853515625,371.7099914550781,369.5499877929688,370.9700012207031,370.9700012207031,11115798,0.00032307388591146236,0.9971507739642707
157,2021-01-29 14:30:00,370.9599914550781,373.05999755859375,369.70001220703125,372.135009765625,372.135009765625,12775728,0.003140438690698355,1.0002822648352878
158,2021-01-29 15:30:00,372.1400146484375,373.17999267578125,369.9400024414063,370.20001220703125,370.20001220703125,23089549,-0.0051997192089302535,0.9950810779284716
159,2021-02-01 09:30:00,374.25,374.3900146484375,371.4200134277344,372.95001220703125,372.95001220703125,17811699,0.007428416826907203,1.0024729549518925
160,2021-02-01 10:30:00,372.95001220703125,374.7699890136719,372.260009765625,374.6098937988281,374.6098937988281,10091377,0.004450681156903835,1.0069346424428025
161,2021-02-01 11:30:00,374.6050109863281,376.1900024414063,374.5199890136719,376.1400146484375,376.1400146484375,7241143,0.004084571376619994,1.0110475388614515
162,2021-02-01 12:30:00,376.1380920410156,376.5899963378906,375.6650085449219,376.3800048828125,376.3800048828125,6217094,0.000638034309110358,1.0116926218793867
163,2021-02-01 13:30:00,376.3800048828125,377.0,375.80999755859375,376.94189453125,376.94189453125,5438275,0.0014928785832086788,1.0132029561273808
164,2021-02-01 14:30:00,376.9599914550781,377.3399963378906,376.30999755859375,376.60101318359375,376.60101318359375,7540149,-0.0009043339374100734,1.0122866823086705
165,2021-02-01 15:30:00,376.6099853515625,377.1199951171875,376.0700073242188,376.1900024414063,376.1900024414063,11250466,-0.0010913691886088595,1.0111819038135597
166,2021-02-02 09:30:00,379.6499938964844,382.5400085449219,379.6000061035156,381.51019287109375,381.51019287109375,14687448,0.014142296167256818,1.0254823377762616
167,2021-02-02 10:30:00,381.5199890136719,382.9599914550781,381.4400024414063,382.5700073242188,382.5700073242188,7972777,0.00277794531556097,1.0283310716326777
168,2021-02-02 11:30:00,382.57501220703125,383.2200012207031,382.3800048828125,382.5910949707031,382.5910949707031,5159980,5.5121013358583326e-05,1.0283877542834141
169,2021-02-02 12:30:00,382.6000061035156,383.0799865722656,382.2099914550781,382.43011474609375,382.43011474609375,4277012,-0.000420763124718615,1.0279550466384995
170,2021-02-02 13:30:00,382.4400024414063,382.92999267578125,382.4200134277344,382.5650024414063,382.5650024414063,4397727,0.0003527120122381877,1.0283176187314897
171,2021-02-02 14:30:00,382.5700073242188,383.1400146484375,382.3900146484375,382.739990234375,382.739990234375,5412457,0.0004574066939002641,1.0287879780937532
172,2021-02-02 15:30:00,382.74810791015625,382.7799987792969,381.3800048828125,381.5400085449219,381.5400085449219,13116238,-0.003135239901945752,1.0255624809741917
173,2021-02-03 09:30:00,382.43499755859375,383.0799865722656,380.7200012207031,380.7724914550781,380.7724914550781,13149519,-0.002011629377403512,1.023499429359101
174,2021-02-03 10:30:00,380.76300048828125,382.1600036621094,380.4800109863281,381.9100036621094,381.9100036621094,5449475,0.002987380214060087,1.0265570113034703
175,2021-02-03 11:30:00,381.95001220703125,382.7698974609375,381.5799865722656,382.5101013183594,382.5101013183594,3307309,0.0015713064609350624,1.0281700469678496
176,2021-02-03 12:30:00,382.5199890136719,382.989990234375,382.1900024414063,382.9100036621094,382.9100036621094,3820539,0.0010454687140855068,1.0292449665847143
177,2021-02-03 13:30:00,382.9018859863281,383.6099853515625,382.7999877929688,383.510009765625,383.510009765625,4113765,0.0015669637715840512,1.0308577561594379
178,2021-02-03 14:30:00,383.5,383.70001220703125,382.3900146484375,382.5,382.5,6063295,-0.0026335942736990248,1.0281428950758182
179,2021-02-03 15:30:00,382.5069885253906,382.9100036621094,381.8399963378906,381.8599853515625,381.8599853515625,8381347,-0.001673240910947671,1.0264225643214773
180,2021-02-04 09:30:00,382.9599914550781,384.42999267578125,382.7799987792969,383.760009765625,383.760009765625,10579810,0.0049757096499996045,1.031529744979749
